level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	9	1	1	21	2077	2679	66	22	96.752357	upon
5	1	9	1	1	22	2156	2671	23	23	96.273743	it.
5	1	9	1	1	23	2205	2672	42	22	96.507637	We
5	1	9	1	1	24	2261	2679	38	15	96.507637	are
5	1	9	1	2	1	355	2712	80	30	96.641968	acting
5	1	9	1	2	2	449	2712	77	30	96.637276	solely
5	1	9	1	2	3	539	2712	24	23	96.746231	in
5	1	9	1	2	4	576	2712	39	23	96.397873	the
5	1	9	1	2	5	629	2712	109	30	96.397873	capacity
5	1	9	1	2	6	751	2712	30	23	96.600891	of
5	1	9	1	2	7	790	2720	30	15	93.160461	an
5	1	9	1	2	8	833	2713	72	22	92.735474	arm’s
5	1	9	1	2	9	919	2712	81	30	96.738747	length
5	1	9	1	2	10	1013	2715	167	27	96.219109	counterparty
5	1	9	1	2	11	1193	2712	47	23	96.667297	and
5	1	9	1	2	12	1252	2716	42	19	96.869453	not
5	1	9	1	2	13	1307	2712	24	23	96.912399	in
5	1	9	1	2	14	1343	2712	40	23	96.947319	the
5	1	9	1	2	15	1396	2712	110	30	96.972336	capacity
5	1	9	1	2	16	1518	2712	30	23	96.733032	of
5	1	9	1	2	17	1557	2720	61	22	96.303352	your
5	1	9	1	2	18	1630	2712	115	23	96.303352	financial
5	1	9	1	2	19	1758	2712	95	23	96.502632	adviser
5	1	9	1	2	20	1866	2720	26	15	96.502632	or
5	1	9	1	2	21	1902	2712	122	30	96.528633	fiduciary.
5	1	9	1	2	22	2044	2713	42	22	96.366135	We
5	1	9	1	2	23	2097	2720	26	15	96.996254	or
5	1	9	1	2	24	2133	2720	43	15	96.549583	our
5	1	9	1	2	25	2185	2712	114	23	96.91494	affiliates
5	1	9	1	3	1	355	2760	56	22	96.695724	may
5	1	9	1	3	2	423	2752	50	30	96.790413	buy
5	1	9	1	3	3	486	2760	26	15	96.982262	or
5	1	9	1	3	4	525	2752	44	23	96.423828	sell
5	1	9	1	3	5	583	2752	153	23	96.512108	instruments
5	1	9	1	3	6	750	2752	112	23	96.925171	identical
5	1	9	1	3	7	875	2760	27	15	96.845818	or
5	1	9	1	3	8	915	2752	178	30	96.462761	economically
5	1	9	1	3	9	1105	2752	90	23	96.450722	related
5	1	9	1	3	10	1207	2755	24	20	96.245575	to
5	1	9	1	3	11	1245	2760	46	22	96.336853	any
5	1	9	1	3	12	1305	2752	153	23	96.672386	instruments
5	1	9	1	3	13	1471	2752	139	23	96.435265	mentioned
5	1	9	1	3	14	1623	2752	62	23	96.079765	here.
5	1	9	1	3	15	1711	2753	42	22	96.079765	We
5	1	9	1	3	16	1767	2760	27	15	96.024773	or
5	1	9	1	3	17	1803	2760	43	15	96.024773	our
5	1	9	1	3	18	1856	2752	113	23	95.976372	affiliates
5	1	9	1	3	19	1979	2760	57	22	96.829102	may
5	1	9	1	3	20	2045	2752	61	23	96.752892	have
5	1	9	1	3	21	2117	2760	29	15	96.898636	an
5	1	9	1	3	22	2157	2752	144	23	96.201775	investment
5	1	9	1	4	1	355	2793	106	30	96.63295	banking
5	1	9	1	4	2	474	2801	27	15	96.978935	or
5	1	9	1	4	3	513	2793	68	23	96.287376	other
5	1	9	1	4	4	593	2793	155	23	96.350449	commercial
5	1	9	1	4	5	761	2793	156	30	96.757904	relationship
5	1	9	1	4	6	930	2793	58	23	96.739433	with
5	1	9	1	4	7	1001	2793	39	23	97.020935	the
5	1	9	1	4	8	1053	2793	77	23	96.467041	issuer
5	1	9	1	4	9	1139	2793	30	23	96.467041	of
5	1	9	1	4	10	1175	2801	47	22	96.955551	any
5	1	9	1	4	11	1232	2793	104	30	96.968544	security
5	1	9	1	4	12	1345	2801	27	15	97.009399	or
5	1	9	1	4	13	1382	2793	114	23	96.347404	financial
5	1	9	1	4	14	1507	2793	141	23	96.4888	instrument
5	1	9	1	4	15	1657	2793	139	23	96.479912	mentioned
5	1	9	1	4	16	1806	2793	55	23	96.449425	here
5	1	9	1	4	17	1872	2801	27	15	96.803795	or
5	1	9	1	4	18	1907	2793	90	23	96.49366	related
5	1	9	1	4	19	2006	2793	98	23	96.424507	thereto.
5	1	9	1	4	20	2124	2793	135	30	95.800972	Generally,
5	1	9	1	4	21	2270	2793	31	23	96.434212	all
5	1	9	1	5	1	355	2833	221	23	96.754799	over-the-counter
5	1	9	1	5	2	588	2833	116	30	92.828857	(“OTC”)
5	1	9	1	5	3	718	2833	131	23	96.726601	derivative
5	1	9	1	5	4	862	2833	157	23	96.452301	transactions
5	1	9	1	5	5	1033	2833	98	23	95.892723	involve
5	1	9	1	5	6	1144	2833	39	23	96.775124	the
5	1	9	1	5	7	1196	2833	49	23	96.885582	risk
5	1	9	1	5	8	1258	2833	30	23	95.948692	of
5	1	9	1	5	9	1297	2833	100	23	96.256218	adverse
5	1	9	1	5	10	1410	2841	27	15	96.876488	or
5	1	9	1	5	11	1449	2833	178	30	96.604317	unanticipated
5	1	9	1	5	12	1640	2833	91	23	96.799149	market
5	1	9	1	5	13	1741	2833	190	30	95.509636	developments,
5	1	9	1	5	14	1942	2833	49	23	95.509636	risk
5	1	9	1	5	15	2001	2833	30	23	93.2304	of
5	1	9	1	5	16	2037	2833	130	30	91.944534	illiquidity
5	1	9	1	5	17	2177	2833	46	23	96.930016	and
5	1	9	1	5	18	2233	2833	68	23	96.984383	other
5	1	9	1	6	1	355	2874	68	23	96.153885	risks.
5	1	9	1	6	2	440	2875	23	22	96.471352	A
5	1	9	1	6	3	479	2874	92	30	96.520149	variety
5	1	9	1	6	4	587	2874	30	23	96.509583	of
5	1	9	1	6	5	629	2874	91	23	96.041908	market
5	1	9	1	6	6	736	2874	89	23	96.275185	factors
5	1	9	1	6	7	838	2874	47	23	96.275185	and
5	1	9	1	6	8	898	2874	162	30	96.653992	assumptions
5	1	9	1	6	9	1073	2882	57	22	96.848099	may
5	1	9	1	6	10	1143	2874	74	23	96.62458	affect
5	1	9	1	6	11	1229	2882	47	22	96.558098	any
5	1	9	1	6	12	1289	2874	109	23	96.558098	scenario
5	1	9	1	6	13	1411	2874	105	30	96.40451	analysis
5	1	9	1	6	14	1530	2877	36	20	96.668488	set
5	1	9	1	6	15	1578	2877	42	20	96.960823	out
5	1	9	1	6	16	1632	2874	89	28	96.02282	herein,
5	1	9	1	6	17	1735	2874	47	23	96.02282	and
5	1	9	1	6	18	1795	2882	47	22	96.716858	any
5	1	9	1	6	19	1855	2874	59	23	96.643578	such
5	1	9	1	6	20	1927	2874	105	30	95.956177	analysis
5	1	9	1	6	21	2046	2874	58	23	96.519623	does
5	1	9	1	6	22	2117	2877	42	20	96.519623	not
5	1	9	1	6	23	2171	2874	85	23	96.316628	reflect
5	1	9	1	6	24	2269	2874	31	23	96.684448	all
5	1	9	1	7	1	355	2915	107	30	95.968719	possible
5	1	9	1	7	2	476	2915	50	23	95.968719	loss
5	1	9	1	7	3	540	2915	128	23	96.383545	scenarios.
5	1	9	1	7	4	694	2915	76	23	96.345337	There
5	1	9	1	7	5	784	2915	19	23	96.345337	is
5	1	9	1	7	6	816	2923	32	15	96.622063	no
5	1	9	1	7	7	859	2915	115	30	96.779785	certainty
5	1	9	1	7	8	983	2915	49	23	96.879395	that
5	1	9	1	7	9	1041	2915	39	23	96.67012	the
5	1	9	1	7	10	1090	2919	145	26	96.665657	parameters
5	1	9	1	7	11	1245	2915	47	23	96.688225	and
5	1	9	1	7	12	1302	2915	162	30	96.269966	assumptions
5	1	9	1	7	13	1474	2915	60	23	96.201157	used
5	1	9	1	7	14	1544	2915	24	23	96.996597	in
5	1	9	1	7	15	1578	2923	47	22	96.812241	any
5	1	9	1	7	16	1635	2915	59	23	96.713997	such
5	1	9	1	7	17	1704	2915	105	30	96.49472	analysis
5	1	9	1	7	18	1820	2923	44	15	96.654396	can
5	1	9	1	7	19	1873	2915	31	23	96.992485	be
5	1	9	1	7	20	1914	2915	137	30	96.317856	duplicated
5	1	9	1	7	21	2060	2915	58	23	97.003281	with
5	1	9	1	7	22	2128	2915	78	23	97.003281	actual
5	1	9	1	7	23	2216	2915	85	23	96.281555	trades.
5	1	9	1	8	1	355	2955	89	24	96.870529	Unless
5	1	9	1	8	2	461	2955	152	30	96.411087	specifically
5	1	9	1	8	3	629	2955	76	23	96.808929	stated
5	1	9	1	8	4	721	2955	135	28	96.496407	otherwise,
5	1	9	1	8	5	873	2963	47	22	96.895241	any
5	1	9	1	8	6	935	2955	78	30	96.761894	prices
5	1	9	1	8	7	1030	2955	139	23	96.844063	mentioned
5	1	9	1	8	8	1185	2955	55	23	96.434807	here
5	1	9	1	8	9	1257	2963	39	15	96.729103	are
5	1	9	1	8	10	1312	2958	42	20	96.229118	not
5	1	9	1	8	11	1369	2955	54	23	96.745491	bids
5	1	9	1	8	12	1439	2963	27	15	96.050941	or
5	1	9	1	8	13	1482	2955	75	23	96.974678	offers
5	1	9	1	8	14	1570	2955	32	30	93.260986	by
5	1	9	1	8	15	1615	2956	59	22	91.692192	MLI
5	1	9	1	8	16	1687	2958	24	20	96.704422	to
5	1	9	1	8	17	1724	2955	117	30	96.148529	purchase
5	1	9	1	8	18	1855	2963	27	15	96.979477	or
5	1	9	1	8	19	1894	2955	44	23	96.824196	sell
5	1	9	1	8	20	1952	2963	46	22	96.986855	any
5	1	9	1	8	21	2012	2955	123	23	96.717735	securities
5	1	9	1	8	22	2148	2963	27	15	96.527542	or
5	1	9	1	8	23	2188	2955	114	23	95.9618	financial
5	1	9	1	9	1	356	2996	160	23	96.279274	instruments.
5	1	9	1	9	2	542	2996	66	23	96.746758	Prior
5	1	9	1	9	3	620	3000	24	19	96.100929	to
5	1	9	1	9	4	657	2996	158	30	96.601837	undertaking
5	1	9	1	9	5	828	3004	47	22	96.609283	any
5	1	9	1	9	6	887	2996	72	28	96.609283	trade,
5	1	9	1	9	7	973	3004	49	22	96.851738	you
5	1	9	1	9	8	1036	2996	87	23	96.96418	should
5	1	9	1	9	9	1135	2996	94	23	96.687332	discuss
5	1	9	1	9	10	1242	2996	59	23	96.687332	with
5	1	9	1	9	11	1313	3004	61	22	96.84066	your
5	1	9	1	9	12	1385	2996	162	30	96.364746	professional
5	1	9	1	9	13	1560	2999	39	20	96.764633	tax
5	1	9	1	9	14	1613	3004	26	15	96.891708	or
5	1	9	1	9	15	1652	2996	67	23	96.911537	other
5	1	9	1	9	16	1732	2996	95	23	96.424904	adviser
5	1	9	1	9	17	1839	2996	56	23	96.758614	how
5	1	9	1	9	18	1909	2996	58	23	96.025322	such
5	1	9	1	9	19	1980	2996	127	30	93.267632	particular
5	1	9	1	9	20	2116	2996	100	30	93.227196	trade(s)
5	1	9	1	9	21	2226	2996	74	23	96.939301	affect
5	1	9	1	10	1	355	3045	55	22	96.701759	you.
5	1	9	1	10	2	430	3037	104	30	96.502434	Options
5	1	9	1	10	3	544	3045	39	15	96.585609	are
5	1	9	1	10	4	592	3040	42	20	96.488457	not
5	1	9	1	10	5	644	3037	101	23	96.90049	suitable
5	1	9	1	10	6	756	3037	38	23	97.008736	for
5	1	9	1	10	7	803	3037	31	23	96.170448	all
5	1	9	1	10	8	845	3037	125	23	96.510063	investors.
5	1	9	1	10	9	990	3037	91	30	96.814186	Option
5	1	9	1	10	10	1090	3037	87	30	96.434517	buyers
5	1	9	1	10	11	1187	3045	57	22	96.731926	may
5	1	9	1	10	12	1254	3037	51	23	96.473083	lose
5	1	9	1	10	13	1315	3037	61	23	96.773529	their
5	1	9	1	10	14	1385	3037	74	23	96.720093	entire
5	1	9	1	10	15	1469	3037	151	23	96.485527	investment.
5	1	9	1	10	16	1640	3037	91	30	95.963417	Option
5	1	9	1	10	17	1741	3037	83	23	96.573349	sellers
5	1	9	1	10	18	1834	3045	56	22	96.71418	may
5	1	9	1	10	19	1899	3037	62	23	96.609398	have
5	1	9	1	10	20	1971	3045	30	15	96.793839	an
5	1	9	1	10	21	2010	3037	127	23	96.480942	unlimited
5	1	9	1	10	22	2147	3037	56	23	96.405441	loss.
5	1	9	2	1	1	357	3077	69	23	96.122444	THIS
5	1	9	2	1	2	433	3078	94	22	96.186028	BRIEF
5	1	9	2	1	3	534	3077	182	23	95.71489	STATEMENT
5	1	9	2	1	4	721	3077	87	23	96.553612	DOES
5	1	9	2	1	5	817	3073	56	39	96.655258	NOT
5	1	9	2	1	6	864	3077	178	23	96.457687	DISCLOSE
5	1	9	2	1	7	1048	3078	58	22	96.325569	ALL
5	1	9	2	1	8	1117	3077	45	23	96.525711	OF
5	1	9	2	1	9	1171	3078	61	22	96.30204	THE
5	1	9	2	1	10	1239	3077	89	23	95.078827	RISKS
5	1	9	2	1	11	1333	3078	68	22	95.078827	AND
5	1	9	2	1	12	1412	3077	104	24	96.736908	OTHER
5	1	9	2	1	13	1526	3077	196	24	96.557831	SIGNIFICANT
5	1	9	2	1	14	1737	3073	128	39	96.609322	ASPECTS
5	1	9	2	1	15	1879	3077	44	24	94.978401	OF
5	1	9	2	1	16	1929	3077	160	24	96.266434	ENTERING
5	1	9	2	1	17	2096	3077	76	24	95.868614	INTO
5	1	9	2	1	18	2179	3078	66	22	95.868614	ANY
5	1	9	2	2	1	354	3118	191	24	96.503387	PARTICULAR
5	1	9	2	2	2	557	3118	218	23	93.013809	TRANSACTION.
